aadA_clust1	837	20	7	1284	516	5	6055	113	13	941	7	1311	9	159	6	30	2	57	3	12	8	3	12	8	2	5	17	11	26	174	5742	831	76	3836	14490	1900	2560	6819	971	709	182	782	2671	615	3642	1667	1227	1709	878	36	33	50	35	9	27	23	44	37	60	27	5111	8	20	15	9	46	35	60	13	14	814	656	653	1013	108	814	1422	467	1640	16	12	10	4	7	223	992	8	212	6	204	16	260	2	932	175	654	0	1381	7
aadA10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aadA13	1	0	0	0	0	0	89	0	0	0	0	72	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	10	1	12	4	90	907	134	0	0	0	57	12	48	26	9	15	31	14	61	0	2	0	1	8	1	2	3	3	1	13	2	0	0	2	0	3	1	2	0	0	0	2	13	43	15	10	4	3	2	5	0	0	5	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0
aadA14	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	30	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aadA16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aadA2	6	0	0	7	30	0	525	5	1	29	0	4	0	11	0	5	0	2	0	0	1	1	0	0	0	0	0	0	1	3	17	158	6	72	46	35	88	1276	17	167	29	143	417	89	643	216	96	101	172	0	2	6	5	1	2	2	0	4	8	4	663	0	1	1	1	9	0	2	0	2	125	86	93	129	16	137	246	95	238	0	0	0	0	0	14	3	1	8	0	11	0	2	0	32	36	94	0	1	0
aadA4_aadA5	0	0	0	0	3	0	0	1	0	22	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	8	0	1	1	0	27	3	4	5	6	13	16	50	3	2	0	0	1	0	0	0	0	2	0	0	0	31	0	0	0	0	0	0	0	0	0	19	14	24	103	5	69	438	7	21	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0
aadA7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	50	57	7	5	46	115	26	27	187	0	1	0	0	1	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	105	12	5	27	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
aadA9	1	0	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	2	3	1	6	16	4	34	13	49	18	25	21	16	74	2	2	1	0	1	1	1	0	0	1	0	10	0	27	0	1	0	1	0	1	2	0	0	17	27	30	52	5	45	87	33	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
aadB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	2	11	16	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aadD	10	0	1	4	8	0	5	4	0	46	0	5	0	27	0	0	0	7	0	0	0	0	0	1	0	0	4	0	0	0	8	122	0	19	12	53	12	145	4	1306	157	286	749	970	162	408	1042	25	13	5	1	0	7	2	0	16	26	1	35	1	72	0	0	0	0	0	2	0	0	2	10	43	9	343	8	101	162	68	86	0	0	0	0	0	8	0	1	0	0	1	0	0	0	110	10	63	0	0	0
aadE_1_KF421157	52	30	51	21	1519	67	23	7	33	3	44	44	43	121	47	10	55	4	44	166	111	277	713	545	302	31	665	1284	75	45	103	213	44	66	33	48	26	62	19	734	41	56	486	139	285	281	544	266	77	201	67	136	244	116	174	177	284	213	160	216	167	53	73	113	88	365	107	82	136	143	367	601	306	986	236	559	200	77	123	73	16	19	29	35	3	15	6	9	27	62	47	55	40	78	9	107	11	47	16
aadE_1_KF864551	401	1248	938	267	291	1254	388	211	1979	208	1143	246	1622	28	786	448	1185	97	1015	1654	1103	649	1150	2140	1427	565	2399	943	767	1790	1153	505	1730	236	1173	239	41	264	90	157	191	67	289	326	311	176	247	192	118	2658	1892	3570	2715	1961	2208	3459	3486	2376	1713	2440	169	2214	3158	2765	2848	2393	3047	2411	2878	4090	515	697	1864	141	814	228	622	854	442	1005	747	1669	958	958	122	501	38	442	1192	162	1618	541	571	538	156	364	658	372	452
aadK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ant(3'')-Ih-aac(6')-IId	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	32	0	17	2	1	0	2	1	0	17	0	4	9	14	16	0	12	1	0	0	0	0	0	2	0	1	0	0	4	3	6	0	0	0	0	0	0	0	0	1	36	2	3	20	0	3	2	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ant(6)-Ia	92	69	76	83	435	112	127	37	105	29	60	91	93	37	75	63	99	30	114	151	139	269	719	596	245	46	718	1455	118	393	246	120	239	121	208	117	21	89	28	321	69	46	373	174	514	180	310	132	75	347	191	454	563	304	386	524	574	462	290	225	94	166	137	411	103	577	135	203	154	348	206	354	456	586	313	185	219	185	121	70	32	42	34	64	22	78	15	84	49	48	114	93	39	228	31	147	36	61	28
ant(6)-Ib	43	393	163	13	8	196	80	28	432	52	132	31	367	5	158	16	233	10	152	872	496	514	417	869	866	74	509	200	252	157	51	27	320	10	12	18	3	14	2	2	10	0	7	3	12	1	18	7	3	421	443	527	694	312	433	723	632	455	242	305	9	267	273	378	455	326	438	404	339	672	73	35	137	22	119	20	25	83	22	190	88	278	147	194	14	29	5	43	120	35	557	37	134	68	14	44	111	66	178
aph(2'')-Ib	6	4	1	3	4	3	5	2	2	2	0	3	0	0	1	1	5	1	0	3	1	1	3	3	4	3	2	13	3	26	15	4	2	1	6	3	0	1	3	2	8	0	8	12	12	0	3	5	2	27	19	55	33	29	17	40	57	30	27	101	1	33	51	180	68	504	52	140	193	160	4	8	19	3	8	4	16	12	4	0	0	0	0	0	0	8	0	3	12	0	4	6	0	7	1	1	1	1	0
aph(2'')-Ic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	5	2	0	0	0	0	15	0	0	0	0	0	111	5	39	40	62	53	56	69	56	21	4	1	370	8	5	0	6	2	6	9	4	1	2	1	9	1	55	1	3	8	3	0	0	1	13	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(2'')-Id_aph(2'')-Ie	2	0	0	0	3	0	0	1	0	4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	23	2	1	1	5	2	0	2	0	2	1	3	1	11	11	3	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	1	3	1	3	3	0	0	0	0	0	0	0	1	2	2	0	0	0	1	0	3	2	0	0	0	0
aph(2'')-If	1	1	0	0	1	0	0	2	2	5	0	0	0	0	0	1	1	0	0	3	0	1	0	1	1	1	0	1	0	12	1	1	2	0	1	0	0	0	0	4	2	1	2	1	6	0	1	1	1	1	3	5	0	0	1	1	1	3	3	3	0	7	6	14	6	26	1	12	30	6	0	2	8	2	5	2	1	1	3	0	0	0	0	0	3	10	1	1	0	1	1	2	0	1	1	0	0	0	0
aph(2'')-Ih	0	1	1	0	1	1	0	2	2	1	18	2	1	0	1	1	2	0	2	1	2	0	0	0	1	0	2	2	1	24	2	1	1	0	0	11	1	0	0	2	2	0	2	2	4	1	2	2	0	6	0	1	2	4	6	2	3	6	0	9	0	21	39	168	27	89	132	43	156	110	0	1	11	0	3	0	1	3	0	1	0	2	0	1	0	1	0	1	1	0	0	0	0	2	1	1	0	0	0
aph(3')-Ia_aph(3')-Ic	58	0	0	8	223	0	81	8	3	7	0	1	0	32	0	2	0	8	0	4	0	2	0	1	1	0	0	0	9	138	15	102	6	51	282	76	627	9	56	57	26	62	281	168	1443	176	73	83	56	2	5	0	6	0	0	0	3	0	53	0	391	0	1	3	1	0	1	2	0	1	55	28	10	214	209	122	41	34	181	0	0	0	0	1	3	2	3	7	0	3	0	2	0	82	11	48	0	4	0
aph(3')-IIa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
aph(3')-IIb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-IIc_sph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-III	219	110	140	303	446	115	283	126	151	122	87	176	161	18	80	157	185	69	176	431	238	303	978	848	303	92	1087	1317	281	1130	625	338	621	349	859	287	48	479	130	176	99	60	346	322	3345	183	251	139	156	1777	2094	2446	1586	1851	1158	1828	2574	2619	791	405	116	208	253	1662	186	1217	395	560	565	3783	268	380	924	530	567	132	413	420	182	182	103	115	63	144	86	187	46	266	172	137	175	241	83	418	96	231	68	141	72
aph(3')-Va	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-Vb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-VI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-VIIa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(4)-Ia	1	0	0	6	3	0	34	0	0	0	0	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	2	3	1	0	1	2	0	3	2945	504	3804	4264	2011	6541	3117	3837	26	28	0	0	0	1	0	1	0	0	1	19	0	3	0	2	3	1	0	0	3	0	6	5	3	0	47	16	2	261	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
aph(4)-Ib	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(6)-Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(6)-Ic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARR_clust	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaACI-1	0	212	122	0	0	166	0	0	190	0	163	0	181	0	248	0	108	0	129	133	140	82	98	84	126	254	39	123	265	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	4	0	0	860	540	509	368	193	218	324	419	375	165	367	0	413	566	549	464	445	702	888	409	913	0	0	0	0	1	0	0	0	0	362	65	49	79	61	0	0	0	0	84	0	138	0	55	0	0	0	20	0	55
blaACT_clust	23	0	0	77	29	0	142	0	0	11	0	31	0	7	1	15	0	9	0	0	0	0	1	0	0	1	0	0	0	2	204	15	2	117	816	33	103	179	61	71	8	27	71	12	115	47	37	81	16	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	17	6	21	4	9	17	5	34	0	0	0	0	0	20	60	3	10	0	23	0	34	0	10	107	16	0	128	0
blaACT_CMG_MIR_clust	0	0	0	8	0	0	4	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	1	7	46	5	8	5	7	0	0	4	5	6	7	1	1	7	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	7	0	0	0	0	0	2	2	1	0	0	0	0	2	0	2	10	1	0	6	0
blaACT-12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	1	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
blaACT-9	43	0	0	30	31	0	87	12	0	49	0	64	0	4	0	12	0	2	0	0	0	0	0	1	0	0	0	0	0	2	4	9	8	369	1225	184	64	80	281	44	8	156	61	13	112	42	55	94	20	1	0	0	0	0	0	0	0	3	0	0	158	0	0	0	0	1	0	0	0	0	4	12	10	24	2	15	18	9	23	1	0	0	0	0	54	47	6	48	0	32	0	46	0	39	78	6	0	105	0
blaADC-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blaCARB_clust1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	0	0	34	5	11	6	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0	0
blaCARB_clust2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCARB-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCFE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY_blaBIL_blaLAT	43	0	0	73	37	0	147	5	0	20	0	47	0	3	1	5	0	3	0	0	0	0	1	0	0	0	0	0	0	2	135	16	9	291	1011	146	143	191	124	207	10	816	78	16	246	77	45	110	26	0	0	1	1	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	8	66	143	48	2	15	40	4	50	2	0	0	0	0	52	53	8	40	0	21	0	66	0	26	169	13	0	180	0
blaCTX-M_clust1	0	0	0	0	0	0	286	33	0	0	0	281	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	15	40	8	7	5	61	71	2	258	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	621	104	1	0	0	0	0	0	1	10	0	0	0	0	0	1	0	1	0	0	0	0	0
